sec_id,call_or_put,ratio,lastPrice,dte
143439.0,C,33.255,200.15,4
143439.0,C,33.421,195.15,4
143439.0,C,33.587,190.25,4
143439.0,C,33.753,185.25,4
143439.0,C,33.92,180.25,4
143439.0,C,34.086,175.4,4
143439.0,C,34.252,170.45,4
143439.0,C,34.419,165.55,4
143439.0,C,34.585,160.75,4
143439.0,C,34.751,155.8,4
143439.0,C,34.917,151.05,4
143439.0,C,35.084,146.2,4
143439.0,C,35.25,141.35,4
143439.0,C,35.416,136.65,4
143439.0,C,35.582,131.9,4
143439.0,C,35.749,127.15,4
143439.0,C,35.915,122.25,4
143439.0,C,36.081,117.8,4
143439.0,C,36.248,113.05,4
143439.0,C,36.414,108.65,4
143439.0,C,36.58,104.0,4
143439.0,C,36.746,99.6,4
143439.0,C,36.913,95.35,4
143439.0,C,37.079,90.95,4
143439.0,C,37.245,86.65,4
143439.0,C,16.295,708.65,4
143439.0,C,37.411,82.5,4
143439.0,C,37.578,78.8,4
143439.0,C,37.744,74.6,4
143439.0,C,37.91,70.7,4
143439.0,C,38.077,66.95,4
143439.0,C,38.243,63.6,4
143439.0,C,38.409,59.95,4
143439.0,C,38.575,56.55,4
143439.0,C,38.742,53.25,4
143439.0,C,38.908,50.1,4
143439.0,C,39.074,47.15,4
143439.0,C,39.24,44.3,4
143439.0,C,39.407,41.6,4
143439.0,C,39.573,39.0,4
143439.0,C,39.739,36.6,4
143439.0,C,39.906,34.2,4
143439.0,C,40.072,31.85,4
143439.0,C,40.238,29.75,4
143439.0,C,40.404,27.95,4
143439.0,C,40.571,26.0,4
143439.0,C,40.737,24.1,4
143439.0,C,40.903,22.45,4
143439.0,C,41.069,20.8,4
143439.0,C,41.236,19.45,4
143439.0,C,41.402,18.0,4
143439.0,C,41.568,16.75,4
143439.0,C,41.735,15.35,4
143439.0,C,41.901,14.4,4
143439.0,C,42.067,13.35,4
143439.0,C,42.233,12.3,4
143439.0,C,42.4,11.25,4
143439.0,C,42.566,10.6,4
143439.0,C,42.732,9.8,4
143439.0,C,42.898,9.1,4
143439.0,C,43.065,8.35,4
143439.0,C,43.231,7.8,4
143439.0,C,43.564,6.6,4
143439.0,C,43.896,5.7,4
